Time (ms),ADC1,ADC2
7574,0.200,0.742
7575,0.961,0.343
7577,2.424,2.305
7579,0.479,1.139
7581,0.479,0.069
7582,1.297,0.611
7584,2.358,2.379
7586,1.257,0.563
7588,2.392,2.355
7590,0.409,1.043
7592,0.586,0.112
7593,2.426,2.160
7595,0.772,1.466
7597,0.199,0.000
7599,0.571,1.278
7601,0.349,0.015
7602,1.404,0.707
7604,2.287,2.421
7606,0.242,0.799
7607,0.772,0.225
7609,2.433,2.187
7611,0.679,1.375
7651,0.474,1.133
7653,0.426,0.039
7654,1.413,0.717
7656,2.329,2.397
7658,0.309,0.903
7659,0.712,0.182
7662,0.284,0.886
7664,0.613,0.128
7665,2.425,2.126
7667,0.788,1.489
7669,0.195,0.000
7670,2.342,1.903
7672,1.055,1.737
7674,0.199,0.000
7676,0.647,1.348
7678,0.255,0.000
7679,2.390,2.005
7681,0.967,1.653
7683,0.119,0.000
7684,2.300,1.808
7686,1.124,1.797
7688,2.432,2.153
7690,0.821,1.513
7692,0.210,0.000
7693,2.337,1.891
7695,1.095,1.775
7697,0.162,0.000
7698,2.344,1.898
7700,1.096,1.774
7702,2.429,2.167
7704,0.802,1.503
7706,0.260,0.000
7707,2.392,2.019
7709,0.912,1.612
7711,0.177,0.000
7712,2.338,1.889
7715,0.459,0.050
7716,1.351,0.662
7718,2.346,2.402
7720,0.281,0.865
7721,0.749,0.221
7723,2.430,2.208
7725,0.707,1.395
7727,0.299,0.005
7729,2.173,2.422
7731,0.149,0.653
7732,1.047,0.412
7734,2.401,2.349
7736,0.459,1.104
7738,0.531,0.084
7739,1.581,0.879
7742,0.000,0.256
7743,1.874,1.204
7745,1.775,2.263
7747,0.000,0.216
7748,1.999,1.358
7750,1.758,2.260
7752,0.000,0.207
7753,2.016,1.379
7756,0.141,0.000
7757,2.236,1.709
7759,1.299,1.935
7761,0.058,0.016
7763,0.099,0.000
7764,0.743,0.201
7766,2.425,2.149
7768,0.807,0.234
7770,2.423,2.140
7772,0.691,1.376
7774,0.348,0.007
7775,0.857,0.275
7777,2.425,2.184
7779,0.734,1.426
7781,0.282,0.000
7783,0.447,1.111
7785,0.457,0.050
7786,1.355,0.665
7788,2.327,2.409
7790,0.269,0.850
7791,0.708,0.181
7793,2.436,2.187
7795,0.815,0.242
7797,2.422,2.160
7799,0.751,1.443
7801,0.266,0.000
7802,2.390,2.011
7804,0.903,1.598
7806,0.133,0.000
7807,2.312,1.832
7810,0.552,0.092
7811,1.462,0.764
7813,2.313,2.416
7815,0.216,0.754
7816,0.854,0.268
7818,2.434,2.243
7820,0.554,1.223
7822,2.390,2.362
7824,0.435,1.080
7826,0.489,0.067
7827,1.365,0.668
7829,2.364,2.388
7831,0.369,0.982
7833,0.612,0.129
7834,2.425,2.114
7836,0.757,0.203
7838,2.423,2.122
7840,0.718,1.405
7842,0.294,0.000
7843,2.397,2.033
7845,0.921,1.622
7847,0.157,0.000
7849,0.640,1.358
7851,0.287,0.000
7852,2.376,1.963
7854,1.051,1.731
7856,0.237,0.000
7857,2.376,1.974
7859,0.968,1.656
7861,0.114,0.000
7863,0.712,1.431
7865,0.246,0.000
7866,2.348,1.914
7868,1.044,1.728
7870,0.226,0.000
7871,2.378,1.969
7873,0.994,1.679
7875,0.096,0.000
7877,2.171,2.426
7879,0.177,0.715
7880,0.917,0.322
7882,2.431,2.288
7884,0.549,1.217
7886,0.429,0.039
7887,1.306,0.620
7890,0.016,0.382
7892,0.066,0.014
7894,0.153,0.000
7895,2.260,1.733
7897,1.308,1.942
7899,0.074,0.006
7901,0.035,0.040
7903,0.056,0.016
7905,2.387,2.000
7907,1.023,1.709
7909,0.271,0.000
7910,2.396,2.024
7912,0.901,1.604
7914,0.193,0.000
7915,2.337,1.887
7918,0.506,0.066
7919,1.332,0.642
7921,2.368,2.388
7923,0.376,0.989
7925,0.620,0.131
7926,2.428,2.129
7928,0.746,1.438
7930,0.271,0.000
7932,0.464,1.141
7934,0.490,0.062
7935,1.292,0.602
7937,2.357,2.393
7939,0.342,0.958
7940,0.698,0.172
7942,2.432,2.170
7944,0.848,0.262
7946,2.426,2.144
7948,0.774,1.469
7950,0.234,0.000
7951,2.371,1.983
7953,1.033,1.714
7955,0.221,0.000
7956,2.373,1.965
7959,0.586,0.107
7960,2.407,2.055
7962,0.893,1.596
7964,0.133,0.000
7965,2.308,1.825
7967,1.169,1.834
7969,0.120,0.000
7971,0.658,1.373
7973,0.265,0.000
7974,2.393,2.007
7976,0.929,1.626
7978,0.148,0.000
7979,2.283,1.789
7981,1.277,1.915
7983,0.092,0.004
7985,2.342,1.884
7987,1.257,1.908
7989,0.105,0.000
7990,2.287,1.799
7992,1.268,1.925
7994,0.098,0.002
7996,0.034,0.042
7998,2.348,1.892
8000,1.224,1.884
8002,0.112,0.000
8003,2.318,1.848
8005,1.123,1.796
8007,0.139,0.000
8008,2.306,1.829
8010,1.190,1.852
8012,2.424,2.120
8014,0.917,1.614
8016,0.144,0.000
8017,2.320,1.847
8019,1.170,1.836
8021,0.118,0.000
8022,2.311,1.830
8025,0.589,0.107
8026,2.377,1.977
8028,1.058,1.741
8030,0.216,0.000
8031,2.375,1.973
8033,1.066,1.745
8035,0.164,0.000
8036,2.288,1.793
8039,0.461,0.054
8040,1.306,0.618
8042,2.338,2.399
8044,0.290,0.880
8045,0.671,0.155
8047,2.426,2.177
8049,0.755,1.447
8051,2.432,2.211
8053,0.728,1.420
8055,0.255,0.000
8056,2.379,1.976
8058,1.041,1.725
8060,0.241,0.000
8061,2.377,1.972
8063,1.055,1.734
8065,2.431,2.133
8067,0.853,1.545
8069,0.190,0.000
8070,2.322,1.851
8072,1.051,1.732
8074,0.245,0.000
8075,2.378,1.977
8078,0.601,0.116
8110,2.429,2.264
8112,0.634,1.322
8114,0.385,0.025
8115,1.226,0.547
8117,2.388,2.366
8119,0.425,1.057
8121,0.563,0.102
8123,0.381,1.015
8125,0.503,0.072
8126,1.471,0.776
8128,2.315,2.415
8130,0.222,0.767
8131,0.901,0.304
8133,2.419,2.298
8135,1.011,0.373
8137,2.426,2.293
8139,0.568,1.236
8141,0.398,0.029
8142,1.362,0.673
8144,2.348,2.397
8146,0.377,1.000
8148,0.563,0.109
8150,0.378,1.014
8152,0.504,0.072
8153,1.566,0.863
8155,2.243,2.419
8157,0.188,0.724
8158,0.881,0.291
8160,2.431,2.267
8162,1.048,0.400
8164,2.419,2.304
8166,0.558,1.225
8168,0.410,0.042
8169,1.362,0.670
8171,2.320,2.406
8173,0.260,0.835
8174,0.845,0.255
8177,0.253,0.837
8178,0.678,0.162
8180,2.409,2.077
8182,0.871,1.572
8184,0.187,0.000
8185,2.297,1.819
8187,1.192,1.846
8189,2.405,2.042
8191,0.924,1.618
8193,0.145,0.000
8194,2.316,1.840
8196,1.110,1.786
8198,0.161,0.000
8199,2.331,1.884
8201,1.113,1.788
8203,2.426,2.121
8205,0.894,1.581
8207,0.131,0.000
8208,2.293,1.799
8210,1.228,1.890
8212,0.118,0.000
8213,2.311,1.835
8216,0.481,0.059
8217,1.326,0.641
8219,2.355,2.397
8221,0.312,0.947
8222,0.679,0.163
8224,2.429,2.151
8226,0.762,1.455
8228,0.303,0.002
8230,1.912,2.343
8232,0.015,0.346
8234,0.153,0.000
8235,2.187,1.655
8237,1.462,2.068
8239,0.023,0.045
8241,0.108,0.000
8242,2.237,1.703
8245,0.371,0.024
8246,1.196,0.526
8248,2.390,2.367
8250,0.378,0.996
8252,0.612,0.125
8253,2.432,2.162
8255,0.672,1.360
8257,2.432,2.267
8259,0.670,1.353
8261,0.337,0.011
8262,1.289,0.600
8264,2.392,2.368
8266,0.463,1.105
8268,0.519,0.087
8269,1.375,0.680
8272,0.031,0.411
8274,0.026,0.055
8276,0.007,0.088
8278,0.000,0.225
8279,1.930,1.268
8281,1.699,2.220
8283,0.000,0.182
8285,1.050,1.741
8288,2.316,2.403
8290,0.273,0.852
8291,0.765,0.214
8293,2.427,2.195
8295,0.671,1.361
8297,0.324,0.007
8298,0.866,0.278
8301,0.288,0.899
8303,0.549,0.092
8304,1.427,0.728
8306,2.334,2.405
8308,0.232,0.788
8309,0.796,0.237
8311,2.437,2.187
8313,0.853,0.260
8315,2.432,2.182
8317,0.719,1.412
8319,0.295,0.001
8320,0.888,0.296
8322,2.430,2.167
8324,0.773,1.464
8326,0.240,0.000
8328,0.535,1.225
8330,0.358,0.018
8331,1.221,0.547
8333,2.377,2.377
8335,0.385,0.995
8337,0.530,0.088
8338,1.419,0.722
8341,0.019,0.361
8343,0.065,0.020
8345,0.048,0.024
8347,0.033,0.031
8349,0.038,0.035
8351,0.066,0.013
8353,0.109,0.000
8354,2.249,1.720
8357,0.369,0.021
8358,1.146,0.491
8360,2.409,2.336
8362,0.469,1.119
8364,0.480,0.056
8365,1.421,0.729
8367,2.293,2.420
8369,1.605,0.886
8371,2.232,2.422
8373,0.118,0.584
8374,1.113,0.462
8376,2.393,2.361
8378,0.358,0.977
8380,0.599,0.121
8381,2.432,2.149
8383,0.843,0.254
8385,2.428,2.161
8387,0.745,1.440
8389,0.266,0.000
8390,2.392,2.013
8392,0.907,1.606
8394,0.179,0.000
8396,0.634,1.348
8398,0.275,0.000
8399,2.374,1.967
8401,1.038,1.722
8403,0.223,0.000
8404,2.371,1.959
8406,1.065,1.745
8408,0.179,0.000
8410,0.588,1.297
8412,0.275,0.001
8413,0.756,0.208
8415,2.418,2.086
8417,0.858,1.544
8419,0.204,0.000
8420,2.344,1.931
8423,0.604,0.117
8424,2.415,2.097
8426,0.829,1.524
8428,0.190,0.000
8429,2.326,1.864
8431,1.137,1.809
8433,0.153,0.000
8434,2.309,1.823
8437,0.428,0.033
8438,1.216,0.547
8440,2.394,2.352
8442,0.411,1.047
8444,0.608,0.126
8445,2.410,2.067
8447,0.861,1.555
8449,2.436,2.198
8451,0.813,1.515
8453,0.255,0.000
8454,2.383,1.993
8456,1.022,1.708
8458,0.232,0.000
8459,2.388,2.000
8461,1.050,1.731
8463,2.429,2.184
8465,0.797,1.493
8467,0.194,0.000
8468,2.347,1.907
8470,1.134,1.803
8472,0.199,0.000
8473,2.349,1.913
8475,1.031,1.714
8477,2.438,2.187
8479,0.785,1.485
8481,0.207,0.000
8482,2.346,1.906
8484,1.018,1.707
8486,0.225,0.000
8487,2.365,1.948
8490,0.577,0.103
8491,2.401,2.026
8493,0.899,1.594
8495,0.137,0.000
8496,2.276,1.769
8498,1.301,1.944
8500,0.098,0.002
8502,0.049,0.028
8504,2.332,1.858
8506,1.345,1.977
8508,0.057,0.026
8510,0.085,0.000
8511,0.733,0.194
8513,2.426,2.145
8515,0.696,1.386
8517,2.436,2.232
8519,0.710,1.406
8521,0.293,0.000
8522,2.392,2.028
8524,0.894,1.591
8526,0.144,0.000
8527,2.309,1.824
8529,1.196,1.863
8531,2.422,2.097
8533,0.924,1.623
8535,0.170,0.000
8536,2.326,1.852
8538,1.116,1.790
8540,0.151,0.000
8541,2.336,1.872
8578,0.000,0.235
8579,1.897,1.228
8581,1.746,2.250
8583,0.000,0.143
8584,2.093,1.492
8586,1.580,2.145
8588,0.003,0.093
8590,2.187,1.636
8592,1.559,2.136
8594,0.013,0.066
8596,0.089,0.003
8598,0.030,0.043
8600,0.044,0.034
8602,0.037,0.044
8604,0.040,0.034
8606,2.371,1.948
8608,1.190,1.851
8610,0.135,0.000
8611,2.289,1.791
8613,1.185,1.842
8615,0.132,0.000
8616,2.282,1.772
8619,0.407,0.029
8620,1.151,0.488
8622,2.397,2.356
8624,0.430,1.067
8626,0.524,0.082
8627,1.442,0.743
8629,2.325,2.411
8631,0.238,0.797
8633,2.228,2.426
8635,0.174,0.700
8636,0.823,0.251
8638,2.433,2.254
8640,0.577,1.255
8642,0.390,0.027
8643,1.266,0.585
8646,0.083,0.517
8648,0.000,0.121
8649,2.119,1.523
8651,1.487,2.084
8653,0.013,0.063
8655,0.080,0.005
8657,0.000,0.122
8658,2.132,1.547
8661,0.248,0.000
8662,2.320,1.852
8664,1.154,1.828
8666,0.128,0.000
8667,2.311,1.836
8669,1.111,1.791
8671,0.190,0.000
8673,0.568,1.281
8675,0.310,0.001
8676,0.937,0.343
8678,2.437,2.217
8680,0.614,1.305
8682,0.426,0.041
8683,1.338,0.654
8685,2.337,2.396
8687,1.341,0.639
8689,2.366,2.383
8691,0.325,0.917
8692,0.707,0.179
8694,2.432,2.165
8696,0.759,1.451
8698,0.260,0.000
8700,0.445,1.118
8702,0.470,0.058
8703,1.350,0.664
8705,2.325,2.405
8707,0.268,0.848
8708,0.729,0.192
8710,2.424,2.152
8712,0.736,1.426
8714,2.429,2.244
8716,0.731,1.424
8718,0.281,0.000
8719,2.381,1.996
8721,0.982,1.666
8723,0.115,0.000
8724,2.298,1.812
8726,1.249,1.908
8728,2.399,2.019
8730,1.007,1.695
8732,0.216,0.000
8733,2.376,1.973
8735,1.083,1.768
8737,0.144,0.000
8738,2.327,1.863
8741,0.492,0.065
8742,1.282,0.599
8744,2.387,2.371
8746,0.425,1.059
8748,0.547,0.087
8749,1.377,0.682
8751,2.354,2.396
8753,0.338,0.947
8755,2.296,2.414
8757,0.323,0.919
8758,0.697,0.172
8760,2.432,2.172
8762,0.727,1.416
8764,0.287,0.001
8765,0.824,0.244
8768,0.238,0.816
8769,0.712,0.175
8771,2.426,2.161
8773,0.729,1.420
8775,0.299,0.000
8776,2.390,2.010
8778,0.973,1.663
8780,0.153,0.000
8782,0.641,1.345
8784,0.282,0.003
8785,0.916,0.322
8787,2.433,2.244
8789,0.568,1.238
8791,0.446,0.049
8792,1.220,0.553
8795,0.081,0.522
8797,0.000,0.137
8798,2.035,1.408
8800,1.598,2.161
8802,0.005,0.081
8804,0.000,0.146
8805,1.992,1.343
8807,1.660,2.198
8809,2.216,1.658
8811,1.519,2.104
8813,0.007,0.067
8815,0.002,0.089
8817,0.000,0.206
8818,1.995,1.354
8820,1.699,2.217
8822,2.207,1.640
8824,1.496,2.090
8826,0.001,0.074
8828,0.000,0.118
8829,2.104,1.506
8831,1.505,2.100
8833,0.040,0.028
8835,0.148,0.000
8837,0.730,1.449
8839,0.248,0.000
8840,2.354,1.922
8842,1.087,1.771
8844,0.175,0.000
8845,2.304,1.818
8847,1.152,1.818
8849,2.421,2.097
8851,0.983,1.673
8853,0.117,0.000
8854,2.312,1.835
8856,1.174,1.838
8858,0.117,0.000
8859,2.332,1.866
8861,1.128,1.796
8863,2.427,2.132
8865,0.841,1.532
8867,0.220,0.000
8868,2.377,1.988
8870,1.058,1.741
8872,0.205,0.000
8873,2.372,1.966
8876,0.583,0.104
8877,2.413,2.066
8879,0.881,1.581
8881,0.172,0.000
8882,2.364,1.914
8884,1.093,1.773
8886,0.141,0.000
8887,2.302,1.813
8890,0.518,0.073
8891,1.387,0.687
8893,2.353,2.382
8895,0.322,0.911
8896,0.706,0.182
8898,2.433,2.183
8900,0.700,1.384
8902,2.432,2.232
8904,0.645,1.326
8906,0.322,0.000
8907,2.396,2.035
8909,0.905,1.603
8911,0.168,0.000
8912,2.329,1.863
8914,1.104,1.778
8916,2.417,2.094
8918,0.934,1.627
8920,0.142,0.000
8921,2.300,1.812
8923,1.076,1.757
8925,0.159,0.000
8926,2.292,1.793
8929,0.434,0.035
8930,1.293,0.603
8932,2.372,2.383
8934,0.311,0.908
8935,0.734,0.197
8937,2.435,2.176
8939,0.731,1.422
8941,0.352,0.018
8943,1.941,2.357
8945,0.034,0.411
8947,0.066,0.009
8949,0.000,0.113
8950,2.134,1.540
8952,1.490,2.080
8954,0.018,0.055
8956,0.037,0.032
8958,2.345,1.884
8960,1.207,1.865
8962,0.117,0.000
8963,2.322,1.847
8965,1.132,1.802
8967,0.154,0.000
8968,2.315,1.836
8971,0.542,0.082
8972,1.485,0.778
8974,2.316,2.413
8976,0.253,0.825
8977,0.861,0.269
8979,2.435,2.241
8981,0.612,1.298
8983,0.381,0.021
8985,1.906,2.337
8987,0.048,0.451
8989,0.037,0.055
8991,0.002,0.091
8993,0.000,0.182
8994,1.961,1.310
8996,1.713,2.236
8998,2.217,1.659
9000,1.433,2.048
9002,0.044,0.033
9004,0.076,0.010
9006,0.105,0.000
9007,2.279,1.778
9009,1.278,1.919
9011,0.097,0.001
9047,0.000,0.215
9050,0.746,1.434
9052,0.254,0.000
9053,2.357,1.941
9055,0.992,1.688
9057,0.080,0.003
9059,0.028,0.048
9061,2.315,1.823
9063,1.316,1.951
9065,0.073,0.008
9067,0.052,0.024
9069,0.054,0.027
9071,0.066,0.009
9073,0.020,0.061
9075,2.333,1.862
9077,1.280,1.920
9079,0.086,0.006
9081,0.026,0.045
9083,0.014,0.052
9085,0.085,0.000
9087,0.664,0.153
9088,2.419,2.097
9090,0.730,0.188
9092,2.427,2.134
9094,0.703,1.391
9096,0.280,0.001
9097,0.823,0.256
9099,2.433,2.224
9101,0.589,1.270
9103,0.346,0.008
9105,2.198,2.427
9107,0.236,0.795
9108,0.806,0.238
9110,2.432,2.259
9112,0.603,1.283
9114,0.424,0.039
9115,1.279,0.591
9118,0.071,0.505
9120,0.000,0.128
9121,2.046,1.419
9123,1.601,2.161
9125,0.003,0.087
9127,0.000,0.178
9128,1.984,1.339
9130,1.723,2.244
9132,2.167,1.597
9134,1.537,2.120
9136,0.005,0.077
9138,0.000,0.150
9139,2.039,1.415
9141,1.542,2.124
9143,0.026,0.043
9145,2.343,1.916
9147,1.238,1.895
9149,0.095,0.000
9150,0.950,0.340
9152,2.427,2.250
9154,0.535,1.206
9156,0.425,0.040
9157,1.428,0.729
9160,0.007,0.312
9162,0.008,0.071
9164,0.000,0.213
9165,1.905,1.235
9167,1.765,2.262
9169,0.000,0.168
9170,2.050,1.429
9173,0.146,0.000
9174,2.237,1.702
9176,1.327,1.966
9178,0.043,0.030
9180,0.075,0.013
9182,0.111,0.000
9183,2.296,1.816
9185,1.206,1.867
9187,2.394,2.011
9189,0.988,1.682
9191,0.111,0.000
9192,2.325,1.860
9194,1.170,1.846
9196,0.102,0.001
9197,0.670,0.155
9200,0.349,0.970
9202,0.513,0.077
9203,1.373,0.682
9205,2.320,2.399
9207,0.339,0.947
9208,0.695,0.172
9210,2.425,2.141
9212,0.744,1.440
9214,2.429,2.220
9216,0.810,1.503
9218,0.225,0.000
9219,2.354,1.927
9221,1.081,1.761
9223,0.176,0.000
9224,2.344,1.906
9227,0.515,0.074
9228,1.452,0.759
9230,2.308,2.415
9232,0.244,0.803
9233,0.872,0.282
9235,2.436,2.211
9237,0.682,1.369
9239,0.304,0.004
9241,2.182,2.423
9243,0.183,0.706
9244,0.947,0.335
9246,2.440,2.267
9248,0.591,1.259
9250,0.389,0.028
9251,1.343,0.658
9254,0.022,0.391
9256,0.020,0.052
9258,0.009,0.078
9260,0.000,0.158
9261,2.008,1.368
9263,1.653,2.193
9265,0.000,0.124
9266,2.128,1.545
9269,0.259,0.000
9270,2.318,1.847
9272,1.133,1.805
9274,0.170,0.000
9275,2.303,1.805
9277,1.180,1.852
9279,0.139,0.000
9281,0.658,1.364
9283,0.257,0.000
9284,2.376,1.972
9286,1.068,1.756
9288,0.182,0.000
9289,2.321,1.851
9291,1.094,1.778
9293,0.136,0.000
9295,0.700,1.415
9297,0.188,0.000
9298,2.346,1.901
9300,1.087,1.757
9302,0.169,0.000
9303,2.302,1.823
9305,1.113,1.785
9307,2.417,2.109
9309,0.899,1.597
9311,0.133,0.000
9312,2.312,1.834
9314,1.066,1.745
9316,0.164,0.000
9317,2.317,1.845
9319,1.161,1.825
9321,2.427,2.153
9323,0.830,1.525
9325,0.248,0.000
9326,2.369,1.955
9328,1.062,1.741
9330,0.236,0.000
9331,2.363,1.950
9333,1.017,1.698
9335,2.429,2.200
9337,0.746,1.429
9339,0.237,0.000
9340,2.359,1.940
9342,1.034,1.713
9344,0.254,0.000
9345,2.364,1.949
9348,0.547,0.092
9349,1.281,0.596
9351,2.365,2.378
9353,0.370,0.991
9354,0.676,0.165
9356,2.425,2.152
9358,0.743,1.435
9360,0.273,0.000
9362,0.472,1.150
9364,0.477,0.063
9365,1.342,0.652
9367,2.345,2.399
9369,0.294,0.881
9370,0.745,0.207
9372,2.426,2.216
9374,0.966,0.334
9376,2.431,2.217
9378,0.643,1.326
9380,0.389,0.021
9381,1.259,0.580
9383,2.392,2.363
9385,0.407,1.038
9387,0.553,0.103
9389,0.345,0.969
9391,0.545,0.093
9392,1.395,0.700
9394,2.357,2.386
9396,0.378,0.997
9398,0.568,0.107
9399,2.423,2.123
9401,0.863,0.278
9403,2.431,2.187
9405,0.702,1.397
9407,0.236,0.000
9408,2.360,1.940
9410,1.048,1.729
9412,0.208,0.000
9413,2.354,1.914
9416,0.527,0.082
9417,1.353,0.667
9419,2.344,2.396
9421,0.303,0.897
9422,0.763,0.219
9424,2.435,2.217
9426,0.700,1.384
9428,2.436,2.243
9430,0.715,1.408
9432,0.277,0.000
9433,2.392,2.011
9435,0.877,1.580
9437,0.123,0.000
9438,2.327,1.873
9440,1.080,1.756
9442,2.427,2.135
9444,0.803,1.500
9446,0.241,0.000
9447,2.365,1.947
9449,0.980,1.674
9451,0.139,0.000
9452,2.306,1.832
9455,0.531,0.081
9456,1.334,0.639
9458,2.345,2.394
9460,0.281,0.876
9461,0.733,0.197
9463,2.416,2.129
9465,0.756,1.451
9467,0.236,0.000
9469,0.558,1.258
9471,0.322,0.009
9472,1.010,0.381
9474,2.427,2.282
9476,0.554,1.222
9478,0.476,0.061
9479,1.445,0.748
9513,2.291,1.779
9515,1.343,1.977
9517,0.033,0.045
9519,0.103,0.004
9521,0.586,0.106
9522,2.407,2.089
9524,0.827,1.525
9526,2.434,2.163
9528,0.768,1.469
9530,0.213,0.000
9531,2.359,1.934
9533,1.084,1.765
9535,0.184,0.000
9536,2.338,1.894
9538,1.134,1.810
9540,2.422,2.111
9542,0.799,1.483
9544,0.204,0.000
9545,2.325,1.870
9547,1.115,1.795
9549,0.149,0.000
9550,2.291,1.804
9553,0.436,0.037
9554,1.259,0.580
9556,2.398,2.351
9558,0.442,1.091
9560,0.584,0.105
9561,2.421,2.110
9563,0.772,1.462
9565,0.254,0.000
9567,0.566,1.271
9569,0.312,0.009
9570,0.912,0.322
9572,2.432,2.277
9574,0.518,1.181
9576,0.430,0.039
9577,1.436,0.738
9580,0.023,0.382
9582,0.047,0.031
9584,0.039,0.039
9586,0.060,0.015
9588,0.130,0.000
9589,2.253,1.727
9591,1.297,1.942
9593,0.078,0.009
9595,2.335,1.880
9597,1.259,1.918
9599,0.099,0.000
9600,0.822,0.253
9602,2.432,2.179
9604,0.673,1.352
9606,0.279,0.000
9608,0.491,1.176
9610,0.408,0.031
9611,1.227,0.555
9613,2.372,2.387
9615,0.333,0.937
9616,0.664,0.155
9618,2.433,2.167
9620,0.696,1.386
9622,2.435,2.230
9624,0.751,1.441
9626,0.248,0.000
9627,2.376,1.974
9629,1.005,1.695
9631,0.241,0.000
9632,2.383,1.984
9635,0.606,0.116
9636,2.396,2.044
9638,0.892,1.581
9640,0.168,0.000
9641,2.310,1.841
9643,1.070,1.744
9645,0.177,0.000
9646,2.315,1.846
9649,0.476,0.058
9650,1.282,0.591
9652,2.355,2.395
9654,0.296,0.889
9656,0.624,0.134
9657,2.432,2.161
9659,0.754,1.445
9661,2.433,2.242
9663,0.656,1.347
9665,0.286,0.001
9666,0.840,0.259
9668,2.419,2.127
9670,0.821,1.510
9672,0.251,0.000
9673,2.398,2.009
9676,0.601,0.112
9677,2.419,2.098
9679,0.874,1.576
9681,0.180,0.000
9682,2.320,1.850
9684,1.200,1.862
9686,0.165,0.000
9687,2.308,1.828
9690,0.474,0.056
9691,1.340,0.652
9693,2.331,2.410
9695,0.275,0.851
9696,0.725,0.192
9698,2.434,2.199
9700,0.712,1.406
9702,2.436,2.266
9704,0.700,1.391
9706,0.232,0.000
9707,2.388,1.990
9709,0.962,1.654
9711,0.153,0.000
9712,2.309,1.834
9714,1.179,1.850
9716,2.391,2.008
9718,1.031,1.711
9720,0.226,0.000
9721,2.359,1.933
9723,1.077,1.757
9725,0.133,0.000
9726,2.312,1.841
9729,0.584,0.107
9730,2.401,2.033
9732,0.828,1.521
9734,0.239,0.000
9735,2.372,1.970
9737,0.978,1.670
9739,0.146,0.000
9740,2.294,1.796
9743,0.481,0.055
9744,1.440,0.739
9746,2.346,2.399
9748,0.304,0.899
9749,0.674,0.158
9751,2.428,2.139
9753,0.794,1.484
9755,2.435,2.162
9757,0.832,1.526
9759,0.219,0.000
9760,2.357,1.927
9762,1.080,1.758
9764,0.212,0.000
9765,2.351,1.914
9767,1.016,1.690
9769,2.433,2.170
9771,0.833,1.529
9774,2.356,2.392
9776,0.370,0.990
9777,0.691,0.163
9779,2.429,2.132
9781,0.773,1.471
9783,2.438,2.210
9785,0.802,1.498
9787,0.197,0.000
9788,2.321,1.843
9790,1.145,1.811
9792,0.161,0.000
9793,2.346,1.905
9795,1.111,1.786
9797,2.429,2.141
9799,0.813,1.513
9801,0.236,0.000
9802,2.369,1.950
9804,1.114,1.786
9806,0.143,0.000
9807,2.296,1.811
9810,0.469,0.065
9811,1.232,0.548
9813,2.384,2.361
9815,0.367,0.979
9817,0.581,0.111
9818,2.433,2.182
9820,0.711,1.403
9822,0.356,0.018
9824,1.986,2.373
9826,0.077,0.506
9828,0.015,0.071
9830,0.020,0.059
9832,0.016,0.074
9834,0.028,0.046
9836,0.039,0.027
9838,2.386,1.992
9840,1.172,1.840
9842,0.107,0.000
9843,2.295,1.813
9845,1.115,1.791
9847,0.134,0.000
9848,2.334,1.883
9850,1.132,1.807
9852,2.436,2.194
9854,0.817,1.506
9856,0.231,0.000
9857,2.379,1.983
9859,1.010,1.703
9861,0.215,0.000
9862,2.380,1.994
9865,0.561,0.098
9866,1.343,0.656
9868,2.371,2.386
9870,0.354,0.977
9872,0.597,0.123
9873,2.425,2.137
9875,0.814,1.507
9877,0.225,0.000
9879,0.585,1.292
9881,0.301,0.005
9882,0.892,0.296
9884,2.437,2.187
9886,0.775,1.468
9888,0.235,0.000
9889,2.361,1.945
9892,0.587,0.108
9893,2.395,2.023
9895,0.879,1.577
9897,0.153,0.000
9898,2.295,1.806
9900,1.226,1.888
9902,0.112,0.000
9903,2.317,1.836
9906,0.512,0.074
9907,1.352,0.662
9909,2.337,2.404
9911,0.243,0.802
9912,0.889,0.295
9914,2.436,2.265
9916,0.610,1.290
9918,0.343,0.012
9920,1.835,2.308
9922,0.012,0.343
9924,0.165,0.000
9925,2.234,1.703
9927,1.220,1.884
9929,0.093,0.001
9931,0.061,0.013
9933,2.410,2.055
9935,1.038,1.723
9937,0.194,0.000
9938,2.358,1.933
9940,1.076,1.755
9942,0.179,0.000
9943,2.332,1.872
9945,1.085,1.764
9978,0.000,0.225
9979,1.920,1.259
9981,1.680,2.216
9983,0.000,0.138
9984,2.075,1.463
9986,1.657,2.199
9988,0.000,0.145
9990,0.947,1.646
9992,0.096,0.000
9993,0.867,0.281
9995,2.429,2.141
9997,0.738,1.433
9999,0.256,0.000
